APN,ADDRESS_PO,AREA,ATTACHED_FLAG,DETACHED_FLAG,IMPROVEMEN,LESS_50K,SFHA_FLAG,FLOOD_FLAG,PUC_DESC,BLOCK,BOOK,LOT,SUBLOT,PARCEL_ID,PERIMETER,RETIRE_DAT,REV_DATE,TAXYEAR,LAND,FIXTURES,TOTAL_GROS,EXEM_HOMEO,NET_ASSESS,ASSESSMENT,TRA,PUC,SITUS_CITY,GEOMETRY_L,GEOMETRY_A,CENT_X,CENT_Y
63373360,2133 Clarke Ave,6469.24,1,,"$104,590.00 ",0,1,0,Single Family Residence,3,63,36,0,181525,330.83,,5/25/2007,2017,"$432,343 ",,"$536,933 ",,"$536,933 ",Annual,21014,1,East Palo Alto,325.3384119,6189.248694,-122.134987,37.46347911
63373370,808 Green St,7263.38,1,,"$274,541.00 ",0,0,0,Single Family Residence,3,63,37,0,181541,386.85,,5/25/2007,2017,"$274,541 ",,"$549,082 ",,"$549,082 ",Annual,21014,1,East Palo Alto,388.7304216,7311.545214,-122.1368101,37.46400094
63373380,810 Green St,13134.54,1,1,"$307,209.00 ",0,0,0,Single Family Residence,3,63,38,0,181540,759.12,,5/25/2007,2017,"$34,303 ",,"$341,512 ","$7,000 ","$334,512 ",Annual,21014,1,East Palo Alto,757.8409351,13046.15039,-122.1368323,37.46363416
63373390,804 Green St,37882.16,1,1,"$183,601.00 ",0,0,0,Single Family Residence,3,63,39,0,181539,927.37,,5/25/2007,2017,"$215,671 ",,"$399,272 ","$7,000 ","$392,272 ",Annual,21014,1,East Palo Alto,925.8617797,37685.09108,-122.1371553,37.46369655
63374010,2124 Cooley Ave,5085.64,,,"$177,452.00 ",0,0,0,Single Family Residence,4,63,1,0,181513,303.44,,5/25/2007,2017,"$177,452 ",,"$354,904 ","$7,000 ","$347,904 ",Annual,21014,1,East Palo Alto,300.8206913,5025.7415,-122.1389644,37.46319384
63374020,2122 Cooley Ave,5089.61,,,"$109,317.00 ",0,0,0,Single Family Residence,4,63,2,0,181512,303.6,,5/25/2007,2017,"$28,680 ",,"$137,997 ","$7,000 ","$130,997 ",Annual,21014,1,East Palo Alto,300.8612835,5040.442944,-122.1389603,37.46305585
63374030,2120 Cooley Ave,5093.58,,,"$92,192.00 ",0,0,0,Single Family Residence,4,63,3,0,181511,303.75,,5/25/2007,2017,"$8,935 ",,"$101,127 ","$7,000 ","$94,127 ",Annual,21014,1,East Palo Alto,300.8279481,5051.443493,-122.1389563,37.46291718
63580040,,247462.52,,,,,,,Highways & Streets,0,63,4,0,18344,4158.06,,5/25/2007,2017,,,,,,Annual,21026,88,,4039.993489,228310.4206,-122.1252302,37.46213715
63374150,777 Donohoe St,5991.85,1,,"$46,763.00 ",1,0,0,Single Family Residence,4,63,15,0,181505,322.39,,5/25/2007,2017,"$8,932 ",,"$55,695 ",,"$55,695 ",Annual,21014,1,East Palo Alto,339.926635,6750.154488,-122.1372896,37.46262837
63390030,435 Daisy Ln,237117.89,,,,,,,Highways & Streets,0,63,3,0,181369,2030.16,,5/25/2007,2017,,,,,,Annual,21026,88,East Palo Alto,2037.52649,239177.9418,-122.1264706,37.46340414
63374170,801 Donohoe St,20063.9,1,1,"$159,713.00 ",0,0,0,Single Family Residence,4,63,17,0,181503,739.88,,5/25/2007,2017,"$12,634 ",,"$172,347 ","$7,000 ","$165,347 ",Annual,21014,1,East Palo Alto,738.4902828,19698.53692,-122.1368492,37.46291588
63374180,809 Donohoe St,19123.46,1,1,"$53,387.00 ",0,0,0,Single Family Residence,4,63,18,0,181502,733.44,,5/25/2007,2015,"$188,553 ",,"$241,940 ",,"$241,940 ",Annual,21014,1,East Palo Alto,742.5613192,20321.15036,-122.1366228,37.46292023
63374190,823 Donohoe St,20878.45,1,1,"$27,211.00 ",1,0,0,Single Family Residence,4,63,19,0,181501,744.21,,5/25/2007,2017,"$12,634 ",,"$39,845 ",,"$39,845 ",Annual,21014,1,East Palo Alto,735.9579273,19349.07566,-122.1363987,37.462931
63184040,2080 Glen Way,8384.46,,,"$352,605 ",,,,SFR converted to 2 units,4,63,4,0,182774,435.37,,5/25/2007,2017,"$352,605 ",,"$705,210 ",,"$705,210 ",Annual,21029,92,East Palo Alto,433.4580569,8408.810138,-122.1446841,37.4637566
63374250,2123 Clarke Ave,10139.05,1,1,"$641,891.00 ",0,1,0,Single Family Residence,4,63,25,0,181490,402.84,,5/25/2007,2017,"$253,896 ",,"$895,787 ",,"$895,787 ",Annual,21014,1,East Palo Alto,408.3356044,10419.0799,-122.1349801,37.46325558
63147020,2070 Oakwood Dr,4898.88,,,"$215,154 ",,,,Duplex,7,63,2,0,183189,298.23,,5/25/2007,2017,"$247,966 ",,"$463,120 ","$7,000 ","$456,120 ",Annual,21029,2,East Palo Alto,299.3899332,4969.500427,-122.1477874,37.46372485
63374260,2115 Clarke Ave,5106.74,,,"$258,888.00 ",0,1,0,Single Family Residence,4,63,26,0,181489,304.29,,5/25/2007,2017,"$258,888 ",,"$517,776 ","$7,000 ","$510,776 ",Annual,21014,1,East Palo Alto,304.2898358,5106.759956,-122.1349743,37.46304675
63374270,2105 Clarke Ave,5620.43,1,,"$87,796.00 ",0,1,0,Single Family Residence,4,63,27,0,181488,314.4,,5/25/2007,2017,"$50,968 ",,"$138,764 ","$7,000 ","$131,764 ",Annual,21014,1,East Palo Alto,314.4019687,5620.468224,-122.1349703,37.46290257
63374280,2107 Clarke Ave,5112.23,,,"$320,074.00 ",0,1,0,Single Family Residence,4,63,28,0,181487,304.51,,5/25/2007,2017,"$320,074 ",,"$640,148 ","$7,000 ","$633,148 ",Annual,21014,1,East Palo Alto,304.5098677,5112.261471,-122.1349662,37.46275839
63292180,2101 University Ave,15000.43,,,"$255,657 ",,,,Service Station,2,63,18,0,182095,500.01,,5/25/2007,2017,"$192,505 ","$381,612 ","$829,774 ",,"$948,215 ",Annual,21014,25,East Palo Alto,490.5123242,14287.79341,-122.1421731,37.46295063
63442270,201 Okeefe St,20449.48,,,"$1,341,300 ",,,,Five or More Units,2,63,27,0,181074,599.53,,5/25/2007,2017,"$3,238,500 ",,"$4,579,800 ",,"$4,579,800 ",Annual,21020,5,East Palo Alto,590.5932202,20006.95191,-122.1499701,37.46270083
63374290,895 Donohoe St,4341.66,,,"$189,924.00 ",0,1,0,Single Family Residence,4,63,29,0,181486,282.89,,5/25/2007,2017,"$189,924 ",,"$379,848 ",,"$379,848 ",Annual,21014,1,East Palo Alto,282.8827582,4341.401408,-122.1349658,37.46263114
63374320,845 Donohoe St,9530.14,1,1,"$396,115.00 ",0,0,0,Single Family Residence,4,63,32,0,181498,420.85,,5/25/2007,2017,"$396,115 ",,"$792,230 ",,,Annual,21014,1,East Palo Alto,422.654946,9747.040615,-122.1359384,37.46273168
63374330,799 Donohoe St,21072.67,1,1,"$221,152.00 ",0,0,0,Single Family Residence,4,63,33,0,181504,746.77,,5/25/2007,2017,"$221,152 ",,"$442,304 ",,"$442,304 ",Annual,21014,1,East Palo Alto,742.3973658,20298.16529,-122.1370752,37.4629083
63374360,2118 Cooley Ave,8804.4,1,1,"$132,575.00 ",0,0,0,Single Family Residence,4,63,36,0,181509,401.12,,5/25/2007,2017,"$132,575 ",,"$265,150 ",,"$265,150 ",Annual,21014,1,East Palo Alto,389.608975,8396.946545,-122.1389352,37.46272866
63374370,2105 Salas Ct,5067.82,,,"$251,317.00 ",0,0,0,Single Family Residence,4,63,37,0,181497,280.49,,5/25/2007,2017,"$251,317 ",,"$502,634 ","$7,000 ","$495,634 ",Annual,21014,1,East Palo Alto,284.6089204,5221.618244,-122.1359529,37.46303624
63464030,438 Donohoe St,15239.95,,,"$239,700 ",,,,Residential; Combination of Unit Types,4,63,3,0,18255,605.06,,5/25/2007,2017,"$1,249,500 ",,"$1,489,200 ",,"$1,489,200 ",Annual,21029,95,East Palo Alto,595.1052431,14411.82483,-122.1460128,37.46261929
63374380,2115 Salas Ct,5437.02,,,"$240,802.00 ",0,0,0,Single Family Residence,4,63,38,0,181496,334.49,,5/25/2007,2017,"$240,802 ",,"$481,604 ",,"$481,604 ",Annual,21014,1,East Palo Alto,339.944292,5700.517992,-122.1359455,37.46324666
63374390,2130 Salas Ct,5143.45,,,"$183,020.00 ",0,0,0,Single Family Residence,4,63,39,0,181495,282.46,,5/25/2007,2017,"$183,020 ",,"$366,040 ",,"$366,040 ",Annual,21014,1,East Palo Alto,280.7098612,5061.74631,-122.135724,37.46326672
63374400,2120 Salas Ct,5655.76,1,,"$189,549.00 ",0,0,0,Single Family Residence,4,63,40,0,181494,340.84,,5/25/2007,2017,"$160,280 ",,"$349,829 ","$7,000 ","$342,829 ",Annual,21014,1,East Palo Alto,345.1684466,5896.179171,-122.1355088,37.4632519
63374410,2110 Salas Ct,6406.31,1,,"$241,329.00 ",0,0,0,Single Family Residence,4,63,41,0,181493,332.8,,5/25/2007,2017,"$241,329 ",,"$482,658 ","$7,000 ","$475,658 ",Annual,21014,1,East Palo Alto,320.2305757,5889.843076,-122.1355239,37.46302887
63374420,2100 Salas Ct,5971.47,1,,"$265,719.00 ",0,0,0,Single Family Residence,4,63,42,0,181492,319.06,,5/25/2007,2017,"$180,865 ",,"$446,584 ","$7,000 ","$439,584 ",Annual,21014,1,East Palo Alto,323.4314837,6187.709141,-122.135551,37.46285083
63153250,2119 Addison Ave,5118.7,,,"$105,247 ",,,,Store & Residence,3,63,25,0,183062,314.9,,5/25/2007,2017,"$129,342 ",,"$234,589 ",,"$234,589 ",Annual,21020,13,East Palo Alto,313.9886223,5142.875337,-122.1487003,37.46556999
63374430,893 Donohoe St,7421.76,1,,"$115,774.00 ",0,0,0,Single Family Residence,4,63,43,0,181491,347.78,,5/25/2007,2017,"$115,774 ",,"$231,548 ","$7,000 ","$224,548 ",Annual,21014,1,East Palo Alto,353.0983033,7684.292518,-122.1355446,37.46265864
63374440,755 Donohoe St,9127.7,1,1,"$72,352.00 ",0,0,0,Single Family Residence,4,63,44,0,181507,405.23,,5/25/2007,2017,"$144,718 ",,"$217,070 ","$7,000 ","$210,070 ",Annual,21014,1,East Palo Alto,404.0418466,9111.067672,-122.1377539,37.4626507
63381200,1203 Garden St,5453.55,,,"$295,747.00 ",0,1,0,Single Family Residence,1,63,20,0,181484,308.32,,5/25/2007,2017,"$295,747 ",,"$591,494 ",,"$591,494 ",Annual,21004,1,East Palo Alto,296.2210908,5089.809549,-122.128444,37.4671884
63381210,1175 Garden St,11503.25,1,1,"$46,763.00 ",1,1,1,Single Family Residence,1,63,21,0,181483,454.73,,5/25/2007,2017,"$9,936 ",,"$56,699 ","$7,000 ","$49,699 ",Annual,21004,1,East Palo Alto,456.9549681,11589.12787,-122.129011,37.46725829
63381220,1155 Garden St,6808.54,1,,"$110,953.00 ",0,1,0,Single Family Residence,1,63,22,0,181482,338.21,,5/25/2007,2017,"$110,953 ",,"$221,906 ",,"$221,906 ",Annual,21004,1,East Palo Alto,334.6855395,6691.788166,-122.1294519,37.46718128
63381230,1195 Garden St,28995.94,1,1,"$118,081.00 ",0,1,0,Single Family Residence,1,63,23,0,181481,797.14,,5/25/2007,2017,"$118,081 ",,"$236,162 ","$7,000 ","$229,162 ",Annual,21004,1,East Palo Alto,802.380246,29881.01774,-122.1287173,37.46747066
63381240,1125 Garden St,6957.89,1,,"$299,916.00 ",0,0,0,Single Family Residence,1,63,24,0,181480,341.11,,5/25/2007,2017,"$299,916 ",,"$599,832 ",,"$599,832 ",Annual,21004,1,East Palo Alto,333.178919,6615.595025,-122.1296782,37.46717736
63381250,2266 Pulgas Ave,5127.25,,,"$150,000.00 ",0,0,0,Single Family Residence,1,63,25,0,181479,305.08,,5/25/2007,2017,"$558,000 ",,"$708,000 ",,"$708,000 ",Annual,21014,1,East Palo Alto,310.0877777,5269.40187,-122.1299848,37.46765466
63381260,1159 Garden St,8363.38,1,1,"$253,710.00 ",0,1,0,Single Family Residence,1,63,26,0,181478,414.12,,5/25/2007,2017,"$253,710 ",,"$507,420 ",,"$507,420 ",Annual,21004,1,East Palo Alto,421.0699478,8786.041808,-122.1292407,37.46725617
63381270,2250 Pulgas Ave,5127.5,,,"$33,976.00 ",1,0,0,Single Family Residence,1,63,27,0,181477,305.1,,5/25/2007,2017,"$9,453 ",,"$43,429 ","$7,000 ","$36,429 ",Annual,21014,1,East Palo Alto,310.0215629,5264.852735,-122.1299772,37.46738012
63381280,2260 Pulgas Ave,5127.5,,,"$33,405.00 ",1,0,0,Single Family Residence,1,63,28,0,181476,305.1,,5/25/2007,2017,"$9,453 ",,"$42,858 ","$7,000 ","$35,858 ",Annual,21014,1,East Palo Alto,308.9076052,5206.475404,-122.1299813,37.46751735
63381290,2274 Pulgas Ave,5124.76,,,"$286,394.00 ",0,0,0,Single Family Residence,1,63,29,0,181475,304.99,,5/25/2007,2017,"$286,394 ",,"$572,788 ","$7,000 ","$565,788 ",Annual,21014,1,East Palo Alto,309.0638647,5217.605011,-122.129989,37.46779213
63381320,1105 Garden St,5471.97,,,"$53,438.00 ",0,0,0,Single Family Residence,1,63,32,0,181474,305.35,,5/25/2007,2017,"$37,329 ",,"$90,767 ","$7,000 ","$83,767 ",Annual,21014,1,East Palo Alto,301.8933784,5379.73031,-122.1300575,37.46717235
63381330,1115 Garden St,5004.89,,,"$56,371.00 ",0,0,0,Single Family Residence,1,63,33,0,181473,303.19,,5/25/2007,2017,"$37,329 ",,"$93,700 ","$7,000 ","$86,700 ",Annual,21014,1,East Palo Alto,304.0345294,5140.026392,-122.1298782,37.46717403
63383020,1104 Garden St,5314.13,,,"$68,698.00 ",0,0,0,Single Family Residence,3,63,2,0,181472,299.55,,5/25/2007,2017,"$68,698 ",,"$137,396 ","$7,000 ","$130,396 ",Annual,21004,1,East Palo Alto,306.2460826,5506.216072,-122.1298873,37.46676633
63181010,2110 Dumbarton Ave,10304.41,,,"$98,226 ",,,,SFR converted to 2 units,1,63,1,0,182742,417.55,,5/25/2007,2017,"$98,226 ",,"$196,452 ",,"$196,452 ",Annual,21029,92,East Palo Alto,399.9996118,9408.803466,-122.1467315,37.46448448
63383030,2248 Pulgas Ave,5435.12,,,"$113,410.00 ",0,0,0,Single Family Residence,3,63,3,0,181471,311.1,,5/25/2007,2017,"$113,410 ",,"$226,820 ",,"$226,820 ",Annual,21004,1,East Palo Alto,311.1536235,5436.323946,-122.1299575,37.46656102
63383040,2244 Pulgas Ave,5448.8,,,"$28,885.00 ",1,0,0,Single Family Residence,3,63,4,0,181470,311.62,,5/25/2007,2017,"$9,453 ",,"$38,338 ","$7,000 ","$31,338 ",Annual,21004,1,East Palo Alto,311.5086068,5441.696977,-122.1299529,37.46641562
63383050,2240 Pulgas Ave,5462.49,,,"$31,641.00 ",1,0,0,Single Family Residence,3,63,5,0,181469,312.13,,5/25/2007,2014,"$8,951 ",,"$40,592 ","$7,000 ","$33,592 ",Annual,21004,1,East Palo Alto,309.4735303,5324.046701,-122.1299483,37.46627209
63383060,2234 Pulgas Ave,5359.34,,,"$70,658.00 ",0,0,0,Single Family Residence,3,63,6,0,18223,303.48,,5/25/2007,2017,"$8,932 ",,"$79,590 ",,"$79,590 ",Annual,21004,1,East Palo Alto,304.118865,5391.25226,-122.1299412,37.46612945
63383090,1166 Garden St,14886.03,1,1,"$218,641.00 ",0,1,0,Single Family Residence,3,63,9,0,181437,497.72,,5/25/2007,2017,"$324,266 ",,"$542,907 ",,"$542,907 ",Annual,21004,1,East Palo Alto,503.0004038,15179.6552,-122.1289697,37.46670586
63383100,1190 Garden St,7932.03,1,1,"$303,172.00 ",0,1,0,Single Family Residence,3,63,10,0,181436,404.21,,5/25/2007,2017,"$278,319 ",,"$581,491 ",,"$581,491 ",Annual,21004,1,East Palo Alto,408.3974188,8040.816069,-122.1287047,37.46671116
63383120,1206 Garden St,9516.49,1,1,"$371,118.00 ",0,1,0,Single Family Residence,3,63,12,0,181435,425.4,,5/25/2007,2017,"$371,118 ",,"$742,236 ",,"$675,000 ",Annual,21004,1,East Palo Alto,432.7046339,9876.15508,-122.1282941,37.46671767
63383150,1284 Garden St,9350.1,1,1,"$344,545.00 ",0,1,0,Single Family Residence,3,63,15,0,181444,413.58,,5/25/2007,2017,"$344,545 ",,"$689,090 ",,"$689,090 ",Annual,21004,1,East Palo Alto,408.1665786,8956.804341,-122.1273818,37.46674828
63383160,1286 Garden St,7375.89,1,,"$306,263.00 ",0,1,0,Single Family Residence,3,63,16,0,181443,396.61,,5/25/2007,2017,"$306,263 ",,"$612,526 ",,"$612,526 ",Annual,21004,1,East Palo Alto,394.6593035,7327.553288,-122.1271861,37.46674135
63383200,1285 Cypress St,6382.67,1,,"$98,129.00 ",0,1,0,Single Family Residence,3,63,20,0,181462,358.2,,5/25/2007,2017,"$100,408 ",,"$198,537 ",,"$198,537 ",Annual,21004,1,East Palo Alto,369.9155714,7081.448719,-122.1266506,37.4663678
63351820,2101 Pulgas Ave,68694.22,,,"$2,576,845 ",,,,Educational Facility,1,63,82,0,181708,1048.67,,5/25/2007,2017,"$456,079 ",,"$3,032,924 ",,,Annual,21004,29,East Palo Alto,1054.60065,69464.68394,-122.1306641,37.46382322
63383210,1275 Cypress St,6423.18,1,,"$20,751.00 ",1,1,1,Single Family Residence,3,63,21,0,181461,358.82,,5/25/2007,2017,"$9,453 ",,"$30,204 ",,"$30,204 ",Annual,21004,1,East Palo Alto,360.9182734,6492.77294,-122.1268293,37.46636496
63383220,1265 Cypress St,6555.95,1,,"$53,555.00 ",0,1,0,Single Family Residence,3,63,22,0,181460,360.87,,5/25/2007,2017,"$34,420 ",,"$87,975 ",,"$87,975 ",Annual,21004,1,East Palo Alto,365.1583204,6770.132744,-122.1270039,37.46636191
63383230,1261 Cypress St,6448.35,1,,"$258,234.00 ",0,1,0,Single Family Residence,3,63,23,0,181459,359.21,,5/25/2007,2017,"$258,234 ",,"$516,468 ",,"$516,468 ",Annual,21004,1,East Palo Alto,360.8682709,6489.461535,-122.1271785,37.46635887
63383240,1255 Cypress St,6766.67,1,,"$126,979.00 ",0,1,0,Single Family Residence,3,63,24,0,181458,374.98,,5/25/2007,2017,"$577,201 ",,"$704,180 ","$7,000 ","$697,180 ",Annual,21004,1,East Palo Alto,369.1852247,6396.160426,-122.1273437,37.46636634
63383250,1245 Cypress St,6935.17,1,,"$146,252.00 ",0,1,0,Single Family Residence,3,63,25,0,181457,377.41,,5/25/2007,2017,"$146,252 ",,"$292,504 ",,"$292,504 ",Annual,21004,1,East Palo Alto,374.4982745,6763.67077,-122.1275076,37.46636348
63383260,1235 Cypress St,6895.49,1,,"$124,435.00 ",0,1,0,Single Family Residence,3,63,26,0,181456,376.84,,5/25/2007,2017,"$522,995 ",,"$647,430 ",,"$647,430 ",Annual,21004,1,East Palo Alto,374.420112,6758.281926,-122.1276759,37.46636151
63383270,1225 Cypress St,6974.87,1,,"$28,397.00 ",1,1,1,Single Family Residence,3,63,27,0,181455,377.98,,5/25/2007,2017,"$9,453 ",,"$37,850 ",,"$37,850 ",Annual,21004,1,East Palo Alto,379.4411587,7105.617342,-122.1278484,37.46635662
63352170,980 Myrtle St,38867.77,,,,,,,School,2,63,17,0,181702,797.43,,5/25/2007,2017,,,,,,Annual,21004,72,East Palo Alto,826.6558434,41350.31633,-122.1327161,37.46291435
63383290,1205 Cypress St,8319.83,1,1,"$156,925.00 ",0,1,0,Single Family Residence,3,63,29,0,181453,388,,5/25/2007,2017,"$156,925 ",,"$313,850 ",,"$313,850 ",Annual,21004,1,East Palo Alto,386.2035857,8354.516547,-122.1282864,37.46633519
63383300,1195 Cypress St,8379.63,1,1,"$129,809.00 ",0,1,0,Single Family Residence,3,63,30,0,181452,398.24,,5/25/2007,2017,"$341,758 ",,"$471,567 ",,"$471,567 ",Annual,21004,1,East Palo Alto,384.8194843,7932.439103,-122.1285023,37.46633819
63383310,1185 Cypress St,6630.22,1,,"$72,282.00 ",0,1,0,Single Family Residence,3,63,31,0,181451,362.01,,5/25/2007,2017,"$49,970 ",,"$122,252 ","$7,000 ","$115,252 ",Annual,21004,1,East Palo Alto,362.4993484,6842.68737,-122.1286976,37.466328
63383320,1175 Cypress St,6630.23,1,,"$178,500.00 ",0,1,0,Single Family Residence,3,63,32,0,181450,362.01,,5/25/2007,2017,"$484,500 ",,"$663,000 ",,"$663,000 ",Annual,21004,1,East Palo Alto,357.2812932,6509.674003,-122.1288778,37.46632486
63442210,235 Okeefe St,17715.1,,,"$487,730 ",,,,Five or More Units,2,63,21,0,181068,572.5,,5/25/2007,2017,"$209,848 ",,"$697,578 ",,"$697,578 ",Annual,21020,5,East Palo Alto,590.5963559,20007.19033,-122.1492555,37.46260034
63153010,1205 Bayshore Rd,5275.17,,,,,,,Vacant Land,3,63,1,0,183084,317.26,,5/25/2007,2017,"$72,352 ",,"$72,352 ",,"$72,352 ",Annual,21020,0,East Palo Alto,317.0340833,5295.204302,-122.1490095,37.46575262
63383330,1165 Cypress St,6550.96,1,,"$65,639.00 ",0,1,0,Single Family Residence,3,63,33,0,181449,361.46,,5/25/2007,2017,"$50,628 ",,"$116,267 ","$7,000 ","$109,267 ",Annual,21004,1,East Palo Alto,352.1205883,6165.806102,-122.1290488,37.46632236
63383340,1155 Cypress St,6840.03,1,,"$110,954.00 ",0,1,0,Single Family Residence,3,63,34,0,181448,371.9,,5/25/2007,2017,"$220,802 ",,"$331,756 ",,"$331,756 ",Annual,21004,1,East Palo Alto,366.1988169,6759.918922,-122.1292219,37.46631513
63383350,1270 Garden St,10233.19,1,1,"$29,723.00 ",1,1,1,Single Family Residence,3,63,35,0,181440,435.04,,5/25/2007,2017,"$10,547 ",,"$40,270 ","$7,000 ","$33,270 ",Annual,21004,1,East Palo Alto,439.4456992,10384.71509,-122.1280628,37.4667217
63383360,1192 Garden St,8458.06,1,1,"$382,092.00 ",0,1,0,Single Family Residence,3,63,36,0,181439,400.83,,5/25/2007,2017,"$382,092 ",,"$764,184 ",,"$764,184 ",Annual,21004,1,East Palo Alto,411.6385126,8734.822429,-122.12851,37.46672066
63383370,1296 Garden St,6474.13,1,,"$85,134.00 ",0,1,0,Single Family Residence,3,63,37,0,181447,375.99,,5/25/2007,2017,"$37,329 ",,"$122,463 ","$7,000 ","$115,463 ",Annual,21004,1,East Palo Alto,382.8223556,7136.201754,-122.1266631,37.46673137
63383380,1290 Garden St,7276.46,1,,"$177,161.00 ",0,1,0,Single Family Residence,3,63,38,0,181446,394.78,,5/25/2007,2017,"$79,248 ",,"$256,409 ",,"$256,409 ",Annual,21004,1,East Palo Alto,394.7083104,7331.224003,-122.1268369,37.46674743
63383390,1288 Garden St,7498.98,1,,"$177,161.00 ",0,1,0,Single Family Residence,3,63,39,0,181445,398.27,,5/25/2007,2017,"$79,248 ",,"$256,409 ",,"$256,409 ",Annual,21004,1,East Palo Alto,398.9493529,7644.426938,-122.1270115,37.46674439
63383410,1100 Garden St,4041.24,,,"$149,790.00 ",0,0,0,Single Family Residence,3,63,41,0,181468,266.47,,5/25/2007,2017,"$149,790 ",,"$299,580 ",,"$299,580 ",Annual,21004,1,East Palo Alto,271.2095257,4159.422854,-122.130062,37.46676006
63321400,2194 University Ave,18645.74,,,"$51,881 ",,,,Service Station,1,63,40,0,182008,597.55,,5/25/2007,2017,"$858,836 ","$81,343 ","$992,060 ",,"$1,041,223 ",Annual,21054,25,East Palo Alto,594.047004,18556.58608,-122.1412249,37.46529769
63383420,1144 Garden St,12852.88,1,1,"$3,309.00 ",1,0,0,Single Family Residence,3,63,42,0,181467,474.98,,5/25/2007,2017,"$242,857 ",,"$246,166 ",,"$246,166 ",Annual,21004,1,East Palo Alto,482.7742083,13303.234,-122.1296383,37.46668721
63383440,1145 Cypress St,6895.87,1,,"$127,384.00 ",0,0,0,Single Family Residence,3,63,44,0,181465,376.7,,5/25/2007,2017,"$127,384 ",,"$254,768 ",,"$254,768 ",Annual,21004,1,East Palo Alto,370.9581856,6659.237706,-122.1293963,37.466291
63383450,1152 Garden St,7704.88,1,1,"$281,174.00 ",0,1,0,Single Family Residence,3,63,45,0,181466,408.2,,5/25/2007,2017,"$281,174 ",,"$562,348 ","$7,000 ","$555,348 ",Annual,21004,1,East Palo Alto,411.3175368,7721.23997,-122.1294065,37.46669093
63383460,1135 Cypress St,7020.38,1,,"$122,874.00 ",0,0,0,Single Family Residence,3,63,46,0,181464,454.6,,5/25/2007,2017,"$36,990 ",,"$159,864 ",,"$159,864 ",Annual,21004,1,East Palo Alto,457.3796441,7113.328884,-122.1296015,37.46633827
63383470,1125 Cypress St,5202.44,,,"$145,513.00 ",0,0,0,Single Family Residence,3,63,47,0,181463,290.15,,5/25/2007,2017,"$80,833 ",,"$226,346 ",,"$226,346 ",Annual,21004,1,East Palo Alto,294.3459114,5369.177046,-122.1296586,37.46617909
63383480,1274 Garden St,9240.16,1,1,"$182,829.00 ",0,1,0,Single Family Residence,3,63,48,0,181442,412.01,,5/25/2007,2017,"$79,248 ",,"$262,077 ",,"$262,077 ",Annual,21004,1,East Palo Alto,409.118578,9023.523028,-122.1278337,37.46674041
63383490,1278 Garden St,9240.16,1,1,"$182,829.00 ",0,1,0,Single Family Residence,3,63,49,0,181441,412.01,,5/25/2007,2017,"$79,248 ",,"$262,077 ",,"$262,077 ",Annual,21004,1,East Palo Alto,414.4946405,9400.347159,-122.1276073,37.46674435
63384030,2208 Pulgas Ave,4523.43,,,"$264,065.00 ",0,0,0,Single Family Residence,4,63,3,0,18303,285.23,,5/25/2007,2017,"$264,065 ",,"$528,130 ","$7,000 ","$521,130 ",Annual,21004,1,East Palo Alto,290.0029371,4748.911841,-122.1299422,37.46557149
63384050,1130 Cypress St,6620.31,1,,"$80,796.00 ",0,0,0,Single Family Residence,4,63,5,0,181434,330.95,,5/25/2007,2017,"$65,956 ",,"$146,752 ","$7,000 ","$139,752 ",Annual,21004,1,East Palo Alto,333.0869011,6695.774807,-122.1296637,37.46579342
63384060,1140 Cypress St,7206.43,1,,"$140,692.00 ",0,0,0,Single Family Residence,4,63,6,0,181433,347.42,,5/25/2007,2017,"$140,692 ",,"$281,384 ",,"$281,384 ",Annual,21004,1,East Palo Alto,358.921288,7598.254871,-122.1294164,37.46581144
63384070,1160 Cypress St,6147.85,1,,"$137,700.00 ",0,1,0,Single Family Residence,4,63,7,0,181432,324.05,,5/25/2007,2017,"$645,150 ",,"$782,850 ",,"$782,850 ",Annual,21004,1,East Palo Alto,346.4537499,7233.53738,-122.1291782,37.46585447
